VECTOR
ND     9220
ST  0
TIMEUNITS Seconds
TS         1000
  -0.001   0.028
   0.000   0.000
   0.000   0.000
  -0.008   0.010
  -0.000   0.001
  -0.004   0.003
  -0.009   0.026
   0.000   0.000
  -0.010   0.031
  -0.000   0.000
   0.001   0.013
  -0.000   0.000
  -0.016   0.031
  -0.000   0.000
  -0.000   0.000
  -0.000   0.000
   0.000   0.000
  -0.009   0.005
   0.000  -0.000
   0.000   0.000
   0.000   0.000
   0.013   0.026
   0.003   0.012
   0.015   0.024
   0.000  -0.000
  -0.013   0.010
   0.000  -0.000
   0.000   0.000
   0.026  -0.015
  -0.006   0.012
   0.000   0.000
  -0.000   0.000
  -0.013   0.017
   0.000   0.000
  -0.002   0.004
   0.005   0.003
   0.000   0.000
   0.000   0.000
   0.000   0.000
  -0.000   0.000
  -0.001   0.006
   0.000   0.000
   0.000   0.000
  -0.000  -0.000
  -0.008   0.002
  -0.008   0.004
   0.002  -0.002
   0.000   0.000
   0.004   0.004
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.024   0.003
   0.000   0.000
   0.017   0.006
   0.000   0.000
   0.000   0.000
   0.010  -0.001
   0.000   0.000
  -0.026   0.016
   0.053  -0.001
   0.003  -0.010
   0.000   0.000
  -0.000   0.000
   0.000   0.000
   0.013   0.022
  -0.007   0.009
  -0.007   0.003
   0.005   0.002
   0.000   0.000
   0.000   0.000
  -0.002   0.002
  -0.000   0.016
   0.004   0.030
   0.000   0.000
  -0.001   0.013
  -0.000  -0.000
  -0.012  -0.001
   0.000   0.000
   0.000   0.000
  -0.000   0.000
   0.010  -0.001
   0.011   0.004
   0.005   0.008
   0.000   0.000
   0.003  -0.001
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
  -0.004  -0.005
   0.000   0.000
   0.110  -0.108
   0.000  -0.000
   0.000   0.000
   0.059  -0.069
   0.028   0.002
   0.036   0.005
   0.040  -0.003
   0.000   0.000
   0.040   0.017
   0.000  -0.000
   0.001  -0.003
   0.038  -0.013
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000  -0.000
   0.000   0.000
   0.005   0.011
   0.000   0.000
   0.000  -0.000
   0.017   0.000
   0.000  -0.000
   0.000   0.000
   0.000   0.000
   0.001   0.009
   0.003   0.009
   0.000   0.000
   0.000   0.000
   0.010   0.010
   0.000  -0.000
   0.005   0.004
   0.009   0.016
   0.002   0.003
   0.000   0.000
   0.000   0.000
   0.009   0.001
   0.017   0.001
   0.000   0.000
   0.003   0.002
   0.013   0.009
   0.008   0.007
   0.000   0.000
   0.023   0.001
   0.017  -0.001
   0.000  -0.000
   0.000  -0.000
   0.013   0.002
   0.096  -0.098
   0.019  -0.033
   0.000  -0.000
   0.000   0.000
   0.000  -0.000
   0.000   0.000
  -0.002   0.006
   0.000   0.000
  -0.046  -0.043
   0.000   0.000
   0.002  -0.005
   0.003  -0.005
  -0.013  -0.017
   0.000   0.000
  -0.000  -0.008
   0.042  -0.127
  -0.005  -0.069
  -0.074  -0.139
   0.062  -0.093
   0.090  -0.104
  -0.010  -0.074
   0.003  -0.005
   0.000   0.000
   0.000  -0.000
   0.000   0.000
   0.000   0.000
   0.000  -0.000
   0.000   0.000
   0.000   0.000
  -0.000  -0.170
  -0.069  -0.148
   0.006  -0.012
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.077  -0.043
  -0.041  -0.062
   0.003  -0.005
   0.004  -0.006
   0.000   0.000
   0.019   0.039
   0.021  -0.002
   0.037   0.009
   0.000  -0.000
   0.000   0.000
   0.047  -0.003
   0.000   0.000
   0.000   0.000
   0.006   0.013
   0.000   0.000
   0.003   0.003
   0.004   0.004
   0.000   0.000
   0.024   0.010
   0.014   0.010
   0.004  -0.001
   0.014  -0.003
   0.000   0.000
  -0.190   0.031
  -0.000  -0.000
  -0.172   0.130
  -0.001   0.000
   0.023   0.003
   0.023   0.002
   0.000   0.000
   0.008   0.004
   0.029   0.014
   0.008   0.002
   0.020  -0.004
   0.023  -0.004
   0.022  -0.006
   0.027  -0.002
   0.037   0.003
   0.106  -0.102
   0.030  -0.024
   0.057  -0.074
   0.038  -0.056
   0.000  -0.000
   0.000   0.000
  -0.000  -0.000
  -0.015  -0.014
   0.005  -0.065
  -0.002  -0.010
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000  -0.000
   0.001  -0.006
   0.001  -0.002
  -0.000   0.004
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
  -0.011   0.012
   0.000   0.000
  -0.003   0.008
   0.000   0.000
  -0.002   0.009
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.030  -0.009
   0.000   0.000
   0.002  -0.000
   0.009  -0.010
  -0.067  -0.026
  -0.086  -0.179
   0.000  -0.000
   0.007  -0.005
   0.004  -0.001
   0.016  -0.004
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
  -0.021   0.005
   0.000   0.000
   0.000   0.000
  -0.036  -0.146
   0.000   0.000
  -0.082  -0.041
   0.000   0.000
   0.000   0.000
   0.078   0.007
  -0.022   0.040
   0.077  -0.049
  -0.051   0.047
   0.000   0.000
   0.000   0.000
   0.006   0.031
   0.050  -0.014
   0.004   0.001
   0.000   0.000
   0.000  -0.000
   0.012   0.000
  -0.010   0.075
   0.011  -0.087
   0.000   0.000
  -0.033  -0.072
   0.009   0.017
   0.000  -0.000
   0.010   0.018
   0.000   0.000
   0.016   0.010
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
  -0.012  -0.013
