VECTOR
ND     9220
ST  0
TIMEUNITS Seconds
TS            0
  -0.003   0.026
   0.000   0.000
   0.000   0.000
  -0.009   0.007
   0.000   0.000
  -0.004   0.003
  -0.009   0.026
   0.000   0.000
  -0.009   0.029
   0.000   0.000
   0.001   0.013
   0.000   0.000
  -0.016   0.026
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
  -0.009   0.005
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.011   0.020
   0.004   0.010
   0.015   0.024
   0.000   0.000
  -0.011   0.008
   0.000   0.000
   0.000   0.000
   0.020  -0.005
  -0.005   0.011
   0.000   0.000
   0.000   0.000
  -0.013   0.017
   0.000   0.000
  -0.002   0.004
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
  -0.001   0.006
   0.000   0.000
   0.000   0.000
   0.000   0.000
  -0.008   0.002
  -0.008   0.004
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.024   0.003
   0.000   0.000
   0.015   0.005
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
  -0.019   0.004
   0.000  -0.019
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.011   0.021
  -0.007   0.009
   0.001  -0.002
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
  -0.000   0.015
   0.012   0.023
   0.000   0.000
  -0.001   0.013
   0.000   0.000
  -0.009  -0.001
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.009  -0.001
   0.011   0.004
   0.006   0.006
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.105  -0.108
   0.000   0.000
   0.000   0.000
   0.051  -0.062
   0.028   0.002
   0.036   0.006
   0.038  -0.002
   0.000   0.000
   0.037   0.014
   0.000   0.000
   0.000   0.000
   0.027  -0.008
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.006   0.008
   0.000   0.000
   0.000   0.000
   0.017  -0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.010   0.010
   0.000   0.000
   0.000   0.000
   0.009   0.016
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.013   0.009
   0.008   0.007
   0.000   0.000
   0.019  -0.001
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.091  -0.094
   0.015  -0.031
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
  -0.039  -0.038
   0.000   0.000
   0.000   0.000
   0.000   0.000
  -0.011  -0.015
   0.000   0.000
   0.000   0.000
   0.042  -0.127
  -0.007  -0.064
  -0.074  -0.139
   0.062  -0.093
   0.083  -0.102
  -0.009  -0.071
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
  -0.017  -0.161
  -0.069  -0.148
   0.005  -0.011
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.060  -0.034
  -0.024  -0.033
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.020   0.034
   0.021  -0.002
   0.034   0.009
   0.000   0.000
   0.000   0.000
   0.041  -0.005
   0.000   0.000
   0.000   0.000
   0.004   0.008
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.023   0.010
   0.011   0.010
   0.000   0.000
   0.014  -0.003
   0.000   0.000
   0.050  -0.139
   0.000   0.000
  -0.102   0.130
   0.000   0.000
   0.021   0.002
   0.022   0.003
   0.000   0.000
   0.000   0.000
   0.026   0.015
   0.000   0.000
   0.020  -0.004
   0.022  -0.003
   0.018  -0.005
   0.022  -0.001
   0.022   0.005
   0.100  -0.098
   0.027  -0.023
   0.051  -0.067
   0.038  -0.056
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.004  -0.049
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
  -0.000   0.004
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
  -0.011   0.012
   0.000   0.000
  -0.003   0.008
   0.000   0.000
  -0.002   0.009
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.024  -0.013
   0.000   0.000
   0.000   0.000
   0.005  -0.006
  -0.064  -0.026
  -0.095  -0.164
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
  -0.021   0.005
   0.000   0.000
   0.000   0.000
  -0.048  -0.129
   0.000   0.000
  -0.081  -0.041
   0.000   0.000
   0.000   0.000
   0.063  -0.015
   0.015   0.024
   0.043  -0.037
  -0.051   0.047
   0.000   0.000
   0.000   0.000
   0.008   0.009
   0.037  -0.009
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
  -0.037   0.062
  -0.034  -0.030
   0.000   0.000
   0.003  -0.017
   0.008   0.011
   0.000   0.000
   0.009   0.015
   0.000   0.000
   0.013   0.009
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
   0.000   0.000
  -0.048   0.018
