DATASET
OBJTYPE "mesh2d"
BEGVEC
ND 9220
NC 18046
NAME "Geschw_0"
TIMEUNITS seconds
TS 0 1000
 0.002000             0.00200
 0.192000             0.20200
 0.000000             0.00000
 0.158000             0.23100
 0.137000             0.14100
 0.000000             0.00000
 0.087000             0.03400
 0.109000             0.00300
 0.006000             0.00900
 0.004000             0.00400
 0.039000             0.01800
 0.000000             0.00000
 0.000000             0.00000
 0.018000             0.01900
 0.004000             0.03300
 0.012000             0.00500
 0.012000            -0.01100
 0.000000             0.00000
 0.018000             0.00900
 0.000000             0.00000
 0.020000             0.01100
 0.149000             0.18100
 0.150000             0.19900
 0.002000             0.00300
 0.117000             0.10600
 0.103000             0.07000
 0.000000             0.00000
 0.000000             0.00000
 0.027000            -0.01300
 0.004000            -0.00300
 0.010000            -0.02400
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.007000            -0.01100
 0.000000            -0.00000
 0.016000             0.01600
 0.012000            -0.00100
 0.002000             0.00100
 0.000000             0.00000
 0.000000             0.00000
 0.012000            -0.01000
 0.000000            -0.00000
 0.000000             0.00000
 0.000000            -0.00000
 0.025000            -0.01000
 0.089000            -0.03000
 0.056000            -0.01200
 0.052000            -0.01500
 0.001000            -0.00100
 0.000000             0.00000
 0.000000             0.00000
-0.009000            -0.00100
 0.000000             0.00000
 0.000000            -0.00000
 0.008000            -0.01800
 0.013000            -0.00100
 0.000000             0.00000
 0.020000            -0.00200
 0.000000             0.00000
 0.000000             0.00000
 0.054000            -0.05300
 0.088000             0.01800
 0.010000             0.00300
 0.038000             0.00600
 0.026000             0.00500
 0.000000             0.00000
 0.000000             0.00000
 0.008000             0.01300
 0.018000             0.02000
 0.013000             0.00600
 0.036000             0.00400
 0.000000            -0.00000
 0.029000             0.01400
 0.029000            -0.00200
 0.019000             0.00500
 0.042000             0.01000
 0.037000             0.01200
 0.020000             0.00500
 0.000000             0.00000
 0.000000             0.00000
 0.109000             0.00600
 0.000000             0.00000
 0.000000             0.00000
 0.037000             0.05800
 0.045000             0.00600
 0.028000             0.00800
 0.001000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.036000            -0.03900
 0.000000            -0.00000
 0.016000            -0.01500
 0.012000            -0.00800
 0.012000            -0.00900
 0.000000            -0.00000
 0.058000            -0.04000
 0.061000            -0.05700
 0.071000            -0.06700
 0.000000            -0.00000
 0.000000            -0.00000
 0.000000            -0.00000
 0.030000            -0.02700
 0.025000            -0.02600
 0.033000            -0.03200
 0.000000            -0.00000
 0.127000            -0.11900
 0.095000            -0.08700
 0.068000             0.05500
 0.098000             0.06200
 0.017000             0.01600
 0.129000             0.06000
 0.142000             0.09000
 0.027000             0.01500
 0.128000             0.07200
 0.014000             0.00700
 0.028000             0.01800
 0.116000             0.06500
 0.070000             0.05400
 0.000000             0.00000
 0.069000             0.02900
 0.027000             0.01700
 0.095000             0.13500
 0.166000             0.17600
 0.047000             0.01300
 0.001000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.002000             0.00100
 0.000000             0.00000
 0.000000             0.00000
 0.017000             0.03300
 0.000000             0.00000
 0.104000             0.12800
 0.001000             0.00100
 0.069000             0.07700
 0.031000             0.04200
 0.000000             0.00000
 0.011000            -0.00900
 0.139000             0.10800
 0.069000             0.06100
 0.016000             0.01800
 0.000000             0.00000
 0.040000             0.06900
 0.000000             0.00000
 0.000000             0.00000
 0.014000             0.02400
 0.112000             0.10200
 0.111000             0.08300
 0.092000             0.07000
 0.117000             0.13300
 0.168000             0.17900
 0.067000             0.07100
 0.118000             0.12400
 0.000000             0.00000
 0.003000            -0.00400
 0.058000             0.01100
 0.027000            -0.00200
 0.048000            -0.00100
 0.057000            -0.00800
 0.000000            -0.00000
 0.000000             0.00000
 0.001000             0.00000
 0.013000             0.00200
 0.006000             0.00100
 0.000000            -0.00000
 0.026000            -0.01100
 0.000000            -0.00000
 0.027000            -0.00500
 0.000000             0.00000
 0.000000             0.00000
 0.000000            -0.00000
 0.024000            -0.02000
 0.119000            -0.00200
 0.000000            -0.00000
 0.042000            -0.02200
 0.000000            -0.00000
 0.068000            -0.01200
 0.047000            -0.02300
 0.050000            -0.03400
 0.018000             0.04400
 0.000000            -0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.029000             0.02400
 0.000000             0.00000
 0.000000             0.00000
 0.003000            -0.00100
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.001000             0.00000
 0.028000             0.00300
 0.017000            -0.00400
 0.044000             0.01800
 0.067000            -0.02300
 0.000000             0.00000
 0.000000             0.00000
 0.033000             0.01200
 0.000000             0.00000
 0.022000             0.01700
 0.020000            -0.00000
 0.050000             0.00900
 0.064000            -0.01500
 0.000000            -0.00000
 0.065000            -0.00900
 0.020000             0.00100
 0.000000             0.00000
 0.034000            -0.03400
 0.095000             0.09700
 0.081000             0.04500
 0.000000            -0.00000
 0.007000            -0.00100
 0.000000             0.00000
 0.027000            -0.00100
 0.040000             0.00900
 0.021000             0.01900
 0.000000             0.00000
 0.107000             0.07000
 0.000000             0.00000
 0.092000            -0.00400
 0.026000             0.00400
 0.081000             0.02300
 0.030000            -0.00100
 0.000000            -0.00000
 0.089000            -0.04000
 0.012000            -0.01000
 0.000000            -0.00000
 0.000000            -0.00000
 0.000000             0.00000
 0.000000            -0.00000
 0.002000            -0.00100
 0.000000            -0.00000
 0.064000            -0.05900
 0.002000            -0.00200
 0.000000            -0.00000
 0.000000             0.00000
 0.083000             0.01700
 0.050000             0.01000
 0.000000             0.00000
 0.060000            -0.02200
 0.062000            -0.03800
 0.091000            -0.06000
 0.045000            -0.02700
 0.014000            -0.01000
 0.060000            -0.03100
 0.016000            -0.00800
 0.052000            -0.02200
 0.025000            -0.01500
 0.017000            -0.01400
 0.058000            -0.04500
 0.071000            -0.07400
 0.003000            -0.00300
 0.000000            -0.00000
 0.000000             0.00000
 0.096000            -0.10300
 0.076000            -0.06300
 0.000000             0.00000
 0.001000             0.00000
 0.107000             0.07600
 0.000000             0.00000
 0.142000             0.06800
 0.000000             0.00000
 0.002000             0.00100
 0.106000             0.04500
 0.067000             0.04300
 0.073000             0.05800
 0.126000             0.11800
 0.078000             0.06900
 0.148000             0.10500
 0.025000            -0.02100
 0.035000            -0.02600
 0.025000            -0.01800
 0.004000            -0.00400
 0.017000            -0.01600
 0.017000            -0.02100
 0.000000            -0.00000
 0.116000             0.08500
 0.029000             0.01900
 0.131000             0.13700
 0.036000             0.04900
 0.049000             0.05700
 0.008000             0.00400
 0.045000             0.02200
 0.000000             0.00000
 0.051000            -0.00500
 0.042000             0.02100
 0.032000             0.01000
 0.030000             0.01700
 0.000000             0.00000
 0.020000             0.01200
 0.000000             0.00000
 0.111000             0.06100
 0.004000             0.00200
 0.005000            -0.00300
 0.000000             0.00000
 0.000000            -0.00000
 0.000000             0.00000
 0.079000             0.12400
 0.064000             0.08900
 0.041000             0.05600
 0.006000             0.01800
 0.079000             0.14400
 0.109000             0.17600
 0.081000             0.06600
 0.098000             0.10300
 0.145000             0.19000
 0.127000             0.17800
 0.057000            -0.01100
 0.042000            -0.01600
 0.015000             0.00000
 0.003000            -0.00300
 0.011000            -0.01300
 0.002000            -0.00200
 0.000000             0.00000
 0.010000             0.00400
 0.016000            -0.00000
 0.034000            -0.00500
 0.000000             0.00000
 0.031000            -0.01000
 0.000000            -0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000            -0.00000
 0.000000            -0.00000
 0.018000            -0.00100
 0.000000            -0.00000
 0.032000            -0.01000
 0.031000            -0.00600
 0.000000            -0.00000
 0.040000            -0.02800
 0.070000            -0.01400
 0.004000            -0.00000
 0.027000            -0.01000
 0.000000            -0.00000
 0.000000            -0.00000
 0.002000            -0.00000
 0.041000            -0.02800
 0.000000             0.00000
 0.116000            -0.07800
 0.137000            -0.07100
 0.003000            -0.00300
 0.000000             0.00000
 0.058000            -0.01000
 0.034000             0.01000
 0.017000             0.00600
 0.000000            -0.00000
 0.000000             0.00000
 0.104000             0.07300
 0.090000             0.01700
 0.081000             0.01100
 0.022000            -0.04500
 0.052000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.004000             0.00100
 0.017000            -0.03100
 0.057000             0.02200
 0.000000             0.00000
 0.002000             0.00100
 0.062000             0.04500
 0.000000             0.00000
 0.004000             0.00000
 0.000000            -0.00000
 0.075000            -0.01700
 0.029000            -0.02700
 0.000000             0.00000
 0.099000             0.09500
 0.134000             0.09700
 0.000000            -0.00000
 0.059000            -0.01100
 0.022000             0.00200
 0.041000             0.00700
 0.019000             0.02300
 0.000000             0.00000
 0.053000             0.01500
 0.056000             0.02100
 0.029000             0.00400
 0.000000            -0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000            -0.00000
 0.080000            -0.04900
 0.001000            -0.00100
 0.067000            -0.06600
 0.019000            -0.01600
 0.043000            -0.02700
 0.056000            -0.04300
 0.059000            -0.06500
 0.001000            -0.00100
 0.008000            -0.00900
 0.047000            -0.02500
 0.002000             0.00000
 0.105000            -0.05100
 0.001000            -0.00000
 0.014000            -0.01000
 0.029000            -0.01300
 0.000000            -0.00000
 0.042000            -0.01500
 0.025000            -0.01100
 0.000000            -0.00000
 0.000000            -0.00000
 0.001000            -0.00100
 0.000000            -0.00000
 0.018000            -0.01100
 0.001000            -0.00000
 0.096000            -0.07000
 0.000000            -0.00000
 0.097000             0.05600
 0.000000             0.00000
 0.001000             0.00100
 0.143000             0.11200
 0.051000             0.05100
 0.002000             0.00100
 0.130000             0.13200
 0.000000             0.00000
 0.254000             0.30700
 0.165000             0.27500
 0.002000             0.00400
 0.146000             0.28200
 0.000000             0.00000
 0.128000             0.27200
 0.001000            -0.00100
 0.000000            -0.00000
 0.006000            -0.00600
 0.000000             0.00000
 0.031000            -0.02700
 0.023000            -0.01800
 0.006000            -0.00400
 0.000000            -0.00000
 0.000000            -0.00000
 0.017000            -0.01000
 0.096000             0.10200
 0.110000             0.12500
 0.150000             0.20500
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.002000             0.00400
 0.000000             0.00000
 0.000000            -0.00000
 0.073000             0.05900
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.093000             0.00600
 0.000000             0.00000
 0.003000             0.00300
 0.049000             0.04000
 0.000000             0.00000
 0.106000             0.01900
 0.007000             0.02000
 0.011000             0.03500
 0.029000             0.08600
 0.006000             0.03200
 0.027000             0.09900
 0.075000             0.15800
 0.136000             0.13200
 0.172000             0.18300
 0.232000             0.26000
 0.058000             0.04500
 0.000000             0.00000
 0.000000             0.00000
 0.110000             0.10300
 0.064000             0.07900
 0.078000             0.09000
 0.000000             0.00000
 0.076000            -0.00400
 0.036000            -0.01400
 0.006000            -0.00600
 0.006000            -0.00500
 0.030000            -0.03000
 0.000000            -0.00000
 0.000000             0.00000
 0.027000             0.00300
 0.010000            -0.01400
 0.032000            -0.00400
 0.110000             0.01300
 0.062000            -0.00300
 0.000000             0.00000
 0.053000             0.00900
 0.022000             0.00700
 0.029000             0.00700
 0.000000             0.00000
 0.030000            -0.00800
 0.000000             0.00000
 0.000000             0.00000
 0.019000            -0.00400
 0.000000            -0.00000
 0.000000            -0.00000
 0.114000            -0.03700
 0.030000            -0.00700
 0.089000            -0.01200
 0.017000             0.00200
 0.016000             0.00600
 0.042000             0.00500
 0.009000            -0.01100
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.037000             0.01200
 0.056000             0.01900
 0.048000             0.01100
 0.042000             0.00800
 0.048000             0.00900
 0.002000             0.00100
 0.065000             0.04100
 0.040000             0.04000
 0.000000             0.00000
 0.071000            -0.00800
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.171000            -0.18400
 0.050000             0.02500
 0.000000             0.00000
 0.000000             0.00000
 0.043000             0.00100
 0.027000             0.00600
 0.000000             0.00000
 0.028000             0.01900
 0.101000             0.02900
 0.001000             0.00000
 0.159000             0.10400
 0.000000             0.00000
 0.005000            -0.00400
 0.010000             0.00800
 0.163000             0.12900
 0.134000             0.12400
 0.002000             0.00200
 0.000000            -0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.038000             0.07900
 0.017000             0.01900
 0.000000             0.00000
 0.016000             0.02100
 0.042000             0.00900
 0.099000             0.03300
 0.593000            -0.39000
 0.895000            -0.13400
 0.723000             0.24000
 0.903000             0.26000
 0.932000             0.09800
 0.000000             0.00000
 0.720000             0.08100
 0.026000            -0.02200
 0.000000             0.00000
 0.169000            -0.12700
 0.036000            -0.03100
 0.013000            -0.01200
 0.038000            -0.02600
 0.044000            -0.03600
 0.000000            -0.00000
 0.060000            -0.05800
 0.054000            -0.07200
 0.002000            -0.00300
 0.000000            -0.00000
 0.001000            -0.00100
 0.002000            -0.00200
 0.001000            -0.00100
 0.027000            -0.01200
 0.094000            -0.06000
 0.000000            -0.00000
 0.113000            -0.05200
 0.083000            -0.03500
 0.068000            -0.03500
 0.063000            -0.03600
 0.097000            -0.04200
 0.000000            -0.00000
 0.074000             0.08600
 0.001000             0.00100
 0.140000             0.25300
 0.079000             0.10800
 0.096000             0.18700
 0.077000             0.13400
 0.099000             0.23700
 0.072000             0.18400
 0.002000             0.00600
 0.088000             0.21600
 0.156000             0.16100
 0.002000             0.00600
 0.115000             0.21100
 0.173000             0.17200
 0.009000            -0.00700
 0.014000            -0.01100
 0.017000            -0.01300
 0.028000            -0.02100
 0.036000            -0.01600
 0.000000            -0.00000
 0.003000            -0.00200
 0.017000            -0.01200
 0.000000             0.00000
 0.008000            -0.00400
 0.000000            -0.00000
 0.037000            -0.03100
 0.001000             0.00100
 0.137000             0.22700
 0.120000             0.17200
 0.013000             0.03200
 0.011000             0.02600
 0.002000             0.00500
 0.012000             0.03100
 0.013000             0.01600
 0.006000             0.00100
 0.000000             0.00000
 0.069000             0.01400
 0.081000             0.00300
 0.055000             0.03700
 0.003000             0.00100
 0.000000             0.00000
 0.024000             0.02400
 0.000000             0.00000
 0.007000             0.05000
 0.000000             0.00000
 0.074000             0.14700
 0.078000             0.18900
 0.138000             0.14500
 0.111000             0.17500
 0.000000             0.00000
 0.039000             0.04100
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.063000             0.07500
 0.000000             0.00000
 0.001000             0.00100
 0.038000             0.05500
 0.036000             0.06400
 0.026000             0.05400
 0.033000             0.06700
 0.107000             0.03500
 0.035000            -0.00400
 0.000000            -0.00000
 0.001000            -0.00200
 0.000000             0.00000
 0.000000            -0.00000
 0.064000            -0.00300
 0.052000             0.04700
 0.073000            -0.00300
 0.000000             0.00000
 0.047000             0.00900
 0.008000            -0.00100
 0.000000             0.00000
 0.061000            -0.01200
 0.081000            -0.01000
 0.000000             0.00000
 0.038000            -0.00200
 0.057000            -0.02500
 0.027000            -0.00900
 0.052000            -0.01700
 0.110000            -0.02700
 0.017000             0.00300
 0.000000             0.00000
 0.000000             0.00000
 0.042000            -0.00600
 0.000000             0.00000
 0.071000             0.00700
 0.068000             0.01400
 0.079000             0.00900
 0.141000             0.00400
 0.109000             0.04700
 0.032000             0.00700
 0.077000             0.01500
 0.010000             0.00600
 0.014000            -0.01200
 0.075000             0.01800
 0.000000            -0.00000
 0.062000             0.00500
 0.000000             0.00000
 0.002000             0.00100
 0.098000             0.13200
 0.017000             0.02100
 0.000000             0.00000
 0.000000             0.00000
 0.049000             0.00000
 0.000000            -0.00000
 0.052000             0.01800
 0.058000             0.03300
 0.000000             0.00000
 0.060000             0.05200
 0.000000             0.00000
 0.008000             0.00500
 0.060000            -0.02200
 0.000000             0.00000
 0.000000             0.00000
 0.103000             0.12400
 0.062000             0.13600
-0.002000             0.01800
 0.014000             0.02400
 0.000000             0.00000
 0.004000             0.05400
 0.028000             0.04500
 0.000000             0.00000
 0.000000             0.00000
 0.047000             0.02000
 0.030000             0.01800
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.789000             0.12100
 0.714000             0.18200
 0.840000             0.12300
 0.000000             0.00000
 0.068000             0.02800
 0.093000            -0.09000
 0.094000            -0.06700
 0.139000            -0.10200
 0.032000            -0.03000
 0.002000            -0.00200
 0.046000            -0.04400
 0.000000            -0.00000
 0.056000            -0.04100
 0.045000            -0.05100
 0.082000            -0.08200
 0.056000            -0.04400
 0.059000            -0.05200
 0.003000            -0.00200
 0.000000            -0.00000
 0.000000            -0.00000
 0.104000            -0.07500
 0.017000            -0.01500
 0.095000             0.24100
 0.035000             0.15400
 0.105000             0.21300
 0.078000             0.24500
 0.055000             0.24200
 0.061000             0.20800
 0.075000             0.23900
 0.001000             0.00100
 0.120000             0.16000
 0.000000             0.00000
 0.159000             0.07200
 0.000000            -0.00000
 0.002000            -0.00100
 0.035000            -0.01900
 0.007000            -0.00200
 0.006000            -0.00300
 0.011000             0.00900
 0.012000            -0.00800
 0.000000             0.00000
 0.000000            -0.00000
 0.017000            -0.00900
 0.018000            -0.00600
 0.000000            -0.00000
 0.000000            -0.00000
 0.018000            -0.00600
 0.017000            -0.01400
 0.028000            -0.02200
 0.045000             0.07300
 0.057000             0.07900
 0.098000             0.12100
 0.000000             0.00000
 0.008000             0.03200
 0.001000             0.00500
 0.003000             0.00700
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.030000            -0.00000
 0.033000             0.00200
 0.104000             0.04000
 0.000000             0.00000
 0.005000             0.00300
 0.000000             0.00000
 0.055000             0.03600
 0.018000             0.06800
 0.000000             0.00000
 0.118000             0.16800
 0.001000             0.00200
 0.069000             0.08800
 0.000000             0.00000
 0.079000             0.00300
 0.055000             0.03200
 0.109000             0.05200
 0.020000             0.02800
 0.047000             0.05100
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.057000             0.10700
 0.031000             0.04200
 0.030000             0.07700
 0.000000             0.00000
 0.047000             0.08700
 0.012000             0.02300
 0.002000             0.00100
 0.090000             0.02400
 0.061000             0.04000
 0.015000            -0.00600
 0.000000             0.00000
 0.063000            -0.00400
 0.031000            -0.01900
 0.000000            -0.00000
 0.000000            -0.00000
 0.112000             0.03400
 0.101000            -0.01600
 0.093000            -0.00000
 0.080000            -0.00900
 0.000000            -0.00000
 0.092000            -0.01800
 0.035000            -0.02100
 0.000000            -0.00000
 0.000000             0.00000
 0.000000            -0.00000
 0.110000            -0.01900
 0.092000            -0.00700
 0.029000            -0.00300
 0.099000            -0.01300
 0.178000             0.01700
 0.145000             0.00400
 0.201000            -0.05300
 0.000000             0.00000
 0.000000             0.00000
 0.009000             0.00100
 0.103000             0.11500
 0.000000             0.00000
 0.013000            -0.00200
 0.009000            -0.00500
 0.045000             0.00900
 0.022000             0.01300
 0.029000             0.01500
 0.000000             0.00000
 0.008000             0.01400
 0.026000             0.00800
 0.000000             0.00000
 0.000000             0.00000
 0.046000             0.02700
 0.029000             0.01600
 0.024000             0.00800
 0.000000             0.00000
 0.000000             0.00000
-0.003000             0.02600
 0.069000             0.10300
-0.000000             0.00300
-0.000000             0.00000
-0.003000             0.06600
 0.731000             0.20100
 0.065000             0.01800
 0.838000             0.17600
 0.000000             0.00000
 0.038000             0.02300
 0.000000             0.00000
 0.050000             0.06800
 0.000000             0.00000
 0.000000             0.00000
 0.159000             0.02500
 0.021000             0.05400
 0.045000             0.02700
 0.000000             0.00000
 0.703000             0.24300
 0.029000             0.01000
 0.767000             0.25400
 0.000000            -0.00000
 0.000000             0.00000
 0.125000            -0.09600
 0.000000            -0.00000
 0.066000            -0.05700
 0.019000            -0.02000
 0.042000            -0.04000
 0.001000            -0.00100
 0.054000            -0.03300
 0.116000            -0.08100
 0.000000            -0.00000
 0.100000            -0.09500
 0.041000             0.14600
 0.051000             0.09400
 0.000000             0.00000
 0.000000             0.00000
 0.002000             0.00200
 0.000000             0.00000
 0.010000             0.00900
 0.000000             0.00000
 0.000000             0.00000
 0.079000             0.03900
 0.000000            -0.00000
 0.031000            -0.01300
 0.020000            -0.01100
 0.000000            -0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.015000             0.00800
 0.000000            -0.00000
 0.014000            -0.00200
 0.000000             0.00000
 0.000000            -0.00000
 0.021000            -0.00300
 0.010000            -0.00200
 0.000000            -0.00000
 0.015000            -0.00800
 0.020000            -0.01000
 0.020000            -0.01300
 0.058000            -0.04300
 0.060000             0.09600
 0.055000             0.09000
 0.009000             0.01400
 0.008000             0.02300
 0.015000             0.02600
 0.007000             0.05300
 0.014000             0.02500
 0.000000             0.00000
 0.002000             0.00200
 0.000000            -0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.035000             0.03000
 0.077000             0.06300
 0.000000             0.00000
 0.000000             0.00000
 0.076000             0.14000
 0.003000             0.00100
 0.001000             0.00100
 0.000000             0.00000
 0.000000             0.00000
 0.081000             0.04300
 0.081000             0.05900
 0.121000             0.09800
 0.001000             0.00100
 0.001000             0.00100
 0.000000             0.00000
 0.001000             0.00100
 0.022000             0.08100
 0.001000             0.00100
 0.000000             0.00000
 0.001000             0.00100
 0.086000             0.13300
 0.020000             0.02500
 0.000000             0.00000
 0.029000             0.01000
 0.072000             0.05400
 0.052000             0.03500
 0.035000            -0.03600
 0.000000            -0.00000
 0.031000            -0.02700
 0.054000            -0.00700
 0.000000            -0.00000
 0.066000            -0.00400
 0.065000             0.00700
 0.004000            -0.00100
 0.026000            -0.00200
 0.001000            -0.00000
 0.091000            -0.01800
 0.080000            -0.02800
 0.072000            -0.01200
 0.002000            -0.00000
 0.090000            -0.00800
 0.057000            -0.00300
 0.026000            -0.00800
 0.142000             0.00500
 0.110000            -0.01200
 0.098000            -0.03300
 0.189000             0.00400
 0.113000             0.07000
 0.072000             0.07500
 0.056000             0.01400
 0.026000             0.01000
 0.087000             0.12400
 0.081000             0.09600
 0.124000             0.18200
 0.210000             0.12800
 0.149000             0.11000
 0.121000             0.07600
 0.000000             0.00000
 0.021000            -0.00300
 0.041000             0.02800
 0.000000             0.00000
 0.030000             0.01400
 0.000000             0.00000
 0.053000             0.03100
 0.018000             0.00900
 0.066000             0.03500
 0.025000             0.01700
 0.000000             0.00000
 0.042000             0.01500
 0.000000             0.00000
-0.003000             0.01800
 0.035000             0.09400
 0.000000             0.00000
 0.000000             0.00000
 0.765000             0.09800
 0.000000             0.00000
 0.795000             0.17800
 0.733000             0.28300
 0.724000             0.22700
 0.783000             0.22200
 0.375000             0.20600
 0.034000             0.03500
 0.000000             0.00000
 0.004000             0.05100
 0.000000             0.00000
 0.000000             0.00000
 0.054000             0.02200
 0.719000             0.24200
 0.409000             0.09300
 0.808000             0.26300
 0.765000             0.19600
 0.001000            -0.00000
 0.181000            -0.09100
 0.001000            -0.00000
 0.105000            -0.06600
 0.082000            -0.05000
 0.004000            -0.00400
 0.056000            -0.04700
 0.000000            -0.00000
 0.086000            -0.05300
 0.088000            -0.07600
 0.056000             0.10100
 0.028000             0.02300
 0.070000             0.12300
 0.067000             0.15700
 0.013000             0.02000
 0.023000             0.04900
 0.178000             0.17100
 0.159000             0.15500
 0.110000             0.14100
 0.096000             0.12300
 0.122000             0.12200
 0.000000             0.00000
 0.001000             0.00100
 0.099000             0.14000
 0.052000             0.16300
 0.002000             0.00300
 0.045000            -0.04200
 0.000000            -0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.016000            -0.00200
 0.000000            -0.00000
 0.009000             0.00500
 0.010000             0.00100
 0.005000             0.00100
 0.018000            -0.00300
 0.012000            -0.00200
 0.037000            -0.02600
 0.004000            -0.00200
 0.023000            -0.01800
 0.018000            -0.01100
 0.039000            -0.02500
 0.078000             0.04100
 0.000000             0.00000
 0.000000             0.00000
 0.029000             0.11000
 0.035000             0.07100
 0.008000             0.02900
 0.036000             0.06900
 0.063000             0.06000
 0.020000             0.02800
 0.016000             0.03400
 0.000000             0.00000
 0.019000            -0.01800
 0.005000             0.03500
 0.000000             0.00000
 0.008000             0.01700
 0.013000             0.03500
 0.009000             0.01200
 0.027000             0.01000
 0.014000             0.01700
 0.001000             0.00100
 0.063000             0.11200
 0.006000             0.05100
 0.105000             0.12100
 0.116000             0.11900
 0.003000             0.00300
 0.078000             0.08000
 0.178000             0.15900
 0.037000             0.08200
 0.034000             0.04100
 0.056000             0.09100
 0.147000             0.12900
 0.180000             0.13000
 0.160000             0.10900
 0.000000             0.00000
 0.055000             0.02600
 0.043000             0.00900
 0.023000            -0.01900
 0.000000             0.00000
 0.127000             0.08100
 0.000000            -0.00000
 0.000000            -0.00000
 0.048000            -0.03500
 0.014000            -0.01100
 0.069000             0.00200
 0.000000             0.00000
 0.104000             0.05000
 0.011000            -0.00200
 0.064000            -0.02100
 0.096000            -0.03600
 0.127000            -0.01100
 0.097000            -0.01300
 0.098000            -0.02100
 0.000000            -0.00000
 0.017000            -0.00400
 0.095000            -0.02600
 0.070000            -0.03200
 0.034000            -0.00800
 0.103000             0.00300
 0.137000             0.03800
 0.223000             0.02500
 0.186000             0.04200
 0.001000             0.00100
 0.120000             0.12100
 0.165000             0.11200
 0.190000             0.06800
 0.000000            -0.00000
 0.000000             0.00000
 0.026000            -0.00100
 0.040000            -0.00000
 0.000000             0.00000
 0.001000             0.00000
 0.071000             0.03800
 0.000000             0.00000
 0.085000             0.04600
 0.074000             0.01700
 0.018000             0.09900
-0.001000             0.04200
 0.000000             0.00000
 0.034000             0.00300
 0.000000             0.00000
 0.091000             0.15600
 0.028000             0.02600
 0.000000             0.00000
 0.010000            -0.00500
 0.000000             0.00000
 0.000000             0.01400
 0.035000             0.01800
 0.000000             0.00000
 0.748000             0.25500
 0.706000             0.33100
 0.000000             0.00000
 0.240000             0.01000
 0.172000             0.05300
 0.469000             0.14900
 0.835000             0.20400
 0.708000             0.07200
 0.745000             0.26700
 0.000000             0.00000
 0.107000            -0.08000
 0.000000            -0.00000
 0.047000            -0.03100
 0.057000            -0.03700
 0.028000            -0.02900
 0.000000            -0.00000
 0.058000            -0.03600
 0.060000            -0.03200
 0.000000            -0.00000
 0.047000             0.00300
 0.141000            -0.00300
 0.180000            -0.01900
 0.108000             0.17700
 0.055000             0.11200
 0.000000             0.00100
 0.074000             0.14700
 0.060000             0.03500
 0.029000             0.03100
 0.010000             0.02100
 0.011000             0.00900
 0.104000             0.18300
 0.087000             0.12400
 0.048000             0.06700
 0.129000             0.16800
 0.126000             0.15600
 0.111000             0.21600
 0.175000             0.21000
 0.140000             0.21900
 0.120000             0.08100
 0.000000             0.00000
 0.051000            -0.05000
 0.006000             0.02100
 0.000000             0.00000
 0.001000             0.03900
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.000000             0.00000
 0.015000             0.00200
 0.027000            -0.00100
 0.000000            -0.00000
 0.000000            -0.00000
 0.041000            -0.02400
 0.000000            -0.00000
 0.000000            -0.00000
 0.000000             0.00000
 0.000000            -0.00000
 0.042000            -0.03000
 0.033000             0.03700
 0.163000             0.08500
 0.000000             0.00000
 0.005000             0.00300
 0.003000             0.00200
 0.004000             0.00300
 0.004000             0.00200
 0.019000             0.06600
 0.020000             0.04500
 0.011000             0.02800
 0.000000             0.00000
 0.019000             0.03700
 0.000000             0.00000
 0.090000             0.10500
 0.000000             0.00000
 0.001000             0.00100
 0.005000             0.00400
 0.002000             0.00200
 0.004000             0.00300
 0.000000             0.00000
 0.000000             0.00000
 0.000000            -0.00000
 0.017000            -0.00600
 0.005000             0.02800
 0.000000             0.00000
 0.000000             0.00000
 0.076000             0.09300
 0.002000             0.00200
 0.073000             0.09000
 0.000000             0.00000
 0.075000             0.11300
 0.000000             0.00100
 0.066000             0.11900
 0.002000             0.00100
 0.001000             0.00100
 0.201000             0.11000
